timestamp,solar_generation_kw,wind_generation_kw,demand_kw,grid_price_usd_per_kwh,carbon_intensity_g_per_kwh,hour,day_of_week,month,temperature,battery_soc_percent
2023-01-03 18:00:00,0.0,2.1509805975931258,22.53160842268836,0.06823392782529306,305.94879163442494,5,1,4,9.414181454121033,75.24926593675707
2023-01-03 19:00:00,0.0,16.83932497584116,82.04319454996403,0.07041566220981416,502.5095843078098,21,1,6,15.074518314369243,72.72167274927433
2023-01-03 20:00:00,65.31257479464045,10.345443357763568,58.697483376731604,0.15737585811968793,292.941061912146,9,5,2,5.158625298645284,35.16060742306668
2023-01-03 21:00:00,0.0,9.394424661355654,37.405681721167305,0.08381236242143211,387.2177570811964,3,2,2,17.047795242065554,29.319422695330985
2023-01-03 22:00:00,0.0,8.41504317879022,83.28220741410063,0.0926582615302466,490.3079481750311,21,3,8,5.03544569223935,26.843719591233075
2023-01-03 23:00:00,13.556703166033271,14.337372692049879,77.53774003561674,0.14715472104364216,500.9679583874703,17,0,1,3.822867185973406,35.25102950225998
2023-01-04 00:00:00,89.88820682312169,32.01870412839793,63.808537892095856,0.14320872526036407,361.658854802597,11,2,8,18.6642025285595,64.58997402997161
2023-01-04 01:00:00,0.0,2.625710144937737,36.81420908624767,0.07274112722277509,500.72813604748023,1,4,10,0.8080784492051132,61.86810230522528
2023-01-04 02:00:00,59.54246445932355,29.778000405177984,81.51856785021135,0.13427289391668784,409.3447672782378,9,3,10,22.551027797475772,34.273783451700126
2023-01-04 03:00:00,0.0,0.0,37.40597329221445,0.06740578809366178,372.3853826373895,3,3,1,27.98012535000083,25.118499773008914
2023-01-04 04:00:00,53.189501547447286,11.449428699477183,61.25245859109928,0.13359582331597694,418.7984618453173,13,1,9,19.979895957552653,62.34303881094626
2023-01-04 05:00:00,45.0842798492088,0.0,53.37390288534405,0.14539001899989548,485.5670841131994,15,2,1,10.755018310120919,86.99203731622559
2023-01-04 06:00:00,83.72495505111635,0.0,46.01812177763486,0.18977645617236835,410.14355599747034,14,4,4,7.863816698173786,96.89884853829942
2023-01-04 07:00:00,23.94579534050027,1.9056839721015026,46.57042704245316,0.14139410255090074,345.3200436456051,7,1,9,9.910564358007639,77.46625054837043
2023-01-04 08:00:00,92.34680171687107,50.0,76.68110257312712,0.16052671617685974,404.20466559551073,13,1,1,8.773375465554606,51.547494561020514
2023-01-04 09:00:00,0.0,15.993670460218128,20.0,0.06534966693163141,489.1075022802965,22,6,9,14.87465042103716,61.290808366844765
2023-01-04 10:00:00,32.06446017272348,3.5252733949643487,27.68295087102623,0.15087128621024642,352.2429214775416,7,6,8,26.231490574514876,74.42187385068449
2023-01-04 11:00:00,0.0,8.657892680294283,75.82846889146983,0.06676694561695404,539.1694737386963,20,6,5,-1.3826327030650374,68.43099361394837
2023-01-04 12:00:00,39.018599431104334,25.138314084465716,49.30467382900317,0.14752339464906897,393.5544397920668,15,5,6,17.484737783602917,44.70591100246671
2023-01-04 13:00:00,72.69794317043993,14.809518888750915,71.22235464295397,0.11992166770149401,373.80774798122974,12,0,5,4.25145018315714,83.04608560246612
2023-01-04 14:00:00,22.817502475829777,0.0,75.0838404664891,0.14505899898038868,456.10671826246164,17,3,4,21.63057064921913,72.45559086406665
2023-01-04 15:00:00,53.55425432054557,7.713974878192523,67.93088123215121,0.13143655101756174,405.59642481372117,14,4,12,17.02813838811183,56.650738234424765
2023-01-04 16:00:00,0.0,15.932094947866723,86.69814485557075,0.06659763849262589,522.3869977064533,20,3,10,6.7322151556327245,76.11742276649926
2023-01-04 17:00:00,0.0,7.934195447125834,52.2534823240733,0.08706003749651278,443.84683912612405,23,2,12,21.355673345642675,31.418974745667327
2023-01-04 18:00:00,70.1199047810464,9.502062315091292,73.25109288639324,0.1286039891031758,380.2384338075546,12,0,4,8.910007199497993,76.71137445298912
2023-01-04 19:00:00,38.831080111685125,3.261791335426538,51.022400422116,0.17873496377138104,307.32465347815514,8,1,10,5.692336923271382,48.179803924957994
2023-01-04 20:00:00,61.63985952412756,0.0,58.92071142064404,0.15995318529111843,380.2577913227098,14,0,8,24.1018369474333,75.91997867484108
2023-01-04 21:00:00,65.11778535085529,50.0,61.76284536584088,0.16098888672008313,401.50784822726456,12,1,8,21.314460542530114,68.55303767056765
2023-01-04 22:00:00,0.0,14.95094859569791,26.15281289537233,0.07820540767429404,481.93920167594035,0,6,9,14.993808283149775,78.34183663520332
2023-01-04 23:00:00,12.145060423275588,0.0,55.8266369133061,0.0889641080317971,372.9802916253516,6,0,3,22.34243232023379,98.43338813689084
2023-01-05 00:00:00,29.5606063172594,3.16806758863045,38.75106955856446,0.14056593616825586,347.1424438848007,8,1,10,18.452354687279463,81.15701297086397
2023-01-05 01:00:00,0.0,19.384682028404484,37.52829657852929,0.06576897560751,463.01166065938725,23,3,8,18.443826346403526,94.0074636273333
2023-01-05 02:00:00,0.0,11.274563919765134,20.0,0.08020436313247901,444.5226915775589,0,6,3,15.94791450466992,27.33464919536921
2023-01-05 03:00:00,78.80188937490199,21.21615375909169,29.45943754099314,0.13113220838166312,369.5434443120799,11,6,2,4.862590577188207,54.415221989228996
2023-01-05 04:00:00,32.47938775161178,27.100790697023708,23.487010088665784,0.10030196418502227,370.666526108259,7,6,2,3.5173597631953974,50.028477989964834
2023-01-05 05:00:00,0.0,23.179055442501173,52.53448198715666,0.07373015725427515,440.93104771798613,23,3,9,2.226480519837928,70.89247544364736
2023-01-05 06:00:00,47.72468909808877,18.083104271778968,69.24670629938493,0.1369302180411588,336.2158272477888,10,3,4,8.585754173218882,61.17292531172559
2023-01-05 07:00:00,0.6867274671387843,19.93071866787461,84.68581933381067,0.15567400248064667,479.75225695105104,18,3,5,10.144681443017054,69.2748313336311
2023-01-05 08:00:00,17.87309356325051,8.615191899425318,45.95430443061411,0.14113382359725826,482.1893120909102,16,6,2,20.036117469064024,85.53408254816576
2023-01-05 09:00:00,27.22443101298414,4.555394865697715,63.715956991027184,0.14092030350519014,344.94628199069916,7,0,9,17.018716439552684,52.327747032671674
2023-01-05 10:00:00,0.0,26.583874728948963,31.891978541701246,0.07675336737754264,490.6024448332495,2,1,7,1.5321406310445793,21.75536754982076
2023-01-05 11:00:00,0.0,18.395318153108743,34.98443009804884,0.09143912948380357,431.82148853419335,2,3,3,16.210445809976775,41.89902901499234
2023-01-05 12:00:00,0.0,2.516080802457969,35.079613225497496,0.08120489940734145,457.06267126383506,0,0,6,20.78697859077474,67.80214496617992
2023-01-05 13:00:00,0.0,0.0,27.305700090218263,0.08616795294068347,350.16450837495677,4,1,7,23.94769723132729,23.680670682591085
2023-01-05 14:00:00,63.815110972185614,1.9249483314827849,62.04416189693001,0.16086274153860167,340.1630944963313,9,6,12,26.2502347176792,74.43327877850571
2023-01-05 15:00:00,10.241863999532459,26.960952862870826,31.250011822190842,0.08974570256864034,308.1874275117313,6,0,6,9.81149018467951,64.78553511926967
2023-01-05 16:00:00,16.392442748419874,16.526120172212483,40.61770532954121,0.11268328757762047,331.5477104604127,8,6,10,0.2319413321471,91.51016485657433
2023-01-05 17:00:00,19.11593622801482,4.096657142787269,46.48538553823892,0.06846113325732481,338.72913545016104,6,5,11,21.344590200964948,72.06354156950287
2023-01-05 18:00:00,33.11167124664817,18.151909575369068,38.69441525854624,0.12550460448610973,367.9562131583399,8,3,10,24.030864961035697,78.54610953936265
2023-01-05 19:00:00,19.082215086422824,15.864754216369406,33.25546493124325,0.1540750484553118,346.46849733981463,7,2,6,26.59275081632021,38.98482142033699
2023-01-05 20:00:00,98.53565368569257,10.432005148838734,82.84191217153311,0.13364736954788087,340.6298059423704,11,0,8,5.53424300929778,99.48534017318364
2023-01-05 21:00:00,0.0,19.301340421609147,26.675673062865485,0.08254017740791196,466.30067057052673,1,3,8,6.474821694727249,62.62678775327907
2023-01-05 22:00:00,0.0,33.89430342601781,51.61884683715807,0.0771586210165651,501.6806044691705,0,4,5,10.341338643486877,91.06521922695813
2023-01-05 23:00:00,58.164454483078224,18.696522767082676,63.527853779840214,0.17352330065323113,447.8055761055109,15,1,4,23.914407665465426,95.2428450755404
2023-01-06 00:00:00,0.0,18.8676458847414,22.40239070233806,0.08054973493469282,538.0601666875924,22,5,11,9.925898831423869,68.64229804163965
2023-01-06 01:00:00,0.0,11.64966782126906,40.58750138718827,0.08727349212801669,492.90433651994056,22,3,5,5.174727478183507,54.97862444225815
2023-01-06 02:00:00,0.0,45.89203458914429,26.677898681664885,0.06825933030126728,436.7939496904878,23,4,9,11.995449068909823,73.47832233370784
2023-01-06 03:00:00,0.0,31.750070281480557,33.4787395332048,0.0821703490090727,360.2002427808682,4,0,12,31.88115604615721,55.04350341897027
2023-01-06 04:00:00,0.0,13.803541857865227,34.192094616413826,0.07150246395090662,411.44085939877414,2,0,10,22.565208965876245,54.207317054942834
2023-01-06 05:00:00,79.93833717383815,27.332065046675527,76.648251099741,0.15745983182002773,389.8409099001613,11,4,6,9.952906569180332,46.81722152754945
2023-01-06 06:00:00,24.483111252281873,21.832321258635815,42.074538552629974,0.13207478337491202,337.34547242489924,7,5,3,22.32848542563408,62.31483906595082
2023-01-06 07:00:00,0.0,9.577579296749326,102.78342973220693,0.09167552919598694,542.2629376821302,21,4,3,3.6359550426968554,94.58638857363839
2023-01-06 08:00:00,0.0,14.059152226678355,20.0,0.08852208627032473,400.1295503285971,2,1,1,5.13511358590671,90.23783142040986
2023-01-06 09:00:00,0.0,0.0,30.19657439046971,0.07834430624180823,429.00341484730717,0,0,5,6.547462087401722,93.3448789060216
2023-01-06 10:00:00,0.0,0.0,31.535431639858178,0.08750193789659418,483.3911449272179,2,4,6,12.565450316419032,29.01605562530028
2023-01-06 11:00:00,0.0,32.40059196789343,20.0,0.06828088336222142,336.18295506653885,4,2,8,12.871016968792233,27.447794938767238
2023-01-06 12:00:00,36.27557743317791,50.0,43.61381457526823,0.1397729266049625,422.2744048431224,14,2,11,26.72425525623489,71.9359255684344
2023-01-06 13:00:00,50.82973315932224,23.155082892407496,81.1885099187843,0.1702893314595503,449.3229614365323,13,4,9,17.26444747947637,61.86694649274253
2023-01-06 14:00:00,0.0,7.236518821960812,41.47699395317095,0.07481866120903816,441.1783318941792,2,1,7,17.936066479616354,40.71744079107311
2023-01-06 15:00:00,0.0,20.41615100599976,47.80297338675474,0.08014562739146316,479.66790725112634,0,0,1,18.996794072829047,41.271901144619676
2023-01-06 16:00:00,0.0,13.295640819751453,23.25023364141054,0.07019869123595783,366.8586221631551,4,2,7,13.589446340340363,81.39442349861831
2023-01-06 17:00:00,0.0,0.0,33.1745105418115,0.08994195952431687,560.1242905112522,22,4,10,13.483290625498606,81.4365468446617
2023-01-06 18:00:00,54.627944482088374,24.62082906614095,36.19744619426089,0.14268846510162456,435.3165911490918,13,6,9,15.835916800300938,62.807457487978944
2023-01-06 19:00:00,5.321995829781377,17.691568007715723,38.28038009247074,0.0798181586900364,379.8331857473698,6,4,4,2.081423092402181,45.76719939360528
2023-01-06 20:00:00,44.866253651461086,0.0,45.969588669798604,0.1512057825078476,360.739871669686,8,3,11,15.994262417925082,50.02495447074039
2023-01-06 21:00:00,31.147405608325272,24.5883400241336,64.71073900976675,0.13014360013200285,486.9417383625339,14,4,12,24.00250418828289,68.03880218038614
2023-01-06 22:00:00,33.9054138728619,15.149375243515887,58.85970363285885,0.16889561142446738,435.36504884508656,14,1,7,15.573788965609529,97.39934898260744
2023-01-06 23:00:00,34.817944026981856,7.624903311820927,56.053268975912346,0.1734191766525506,327.7799447437821,9,2,9,10.633031736033486,28.690690607682594
2023-01-07 00:00:00,66.38817123283705,28.24096059024749,53.9177996023613,0.15152306869442841,374.9192387044255,12,3,1,29.963184873936434,82.53318713693665
2023-01-07 01:00:00,17.687879612003602,11.188775768789313,75.12662516990407,0.13420136914545386,525.9723315155026,18,2,12,9.185856890018044,38.846598041902226
2023-01-07 02:00:00,18.459398802233142,31.81087450604133,45.812550365891695,0.06659185465945901,359.68236636694155,6,2,10,-4.8508734383834895,61.90194271199586
2023-01-07 03:00:00,31.127629889120954,12.922225001427856,63.536204591228746,0.12721236647222228,435.595717775958,16,1,9,17.492786507975836,62.82456237377674
2023-01-07 04:00:00,0.0,50.0,85.88039687273205,0.18276681809268372,571.6751231897475,19,4,4,13.424833727676269,75.77409108223156
2023-01-07 05:00:00,0.0,6.823576249556489,46.28014146617319,0.0736795776835211,368.7114740321585,3,1,12,20.905127182396665,69.6365282812105
2023-01-07 06:00:00,0.0,18.98408260517272,20.0,0.08741430987740055,410.59709678511706,4,4,8,4.385183756831984,94.74227648288755
2023-01-07 07:00:00,0.0,0.0,71.00095275999396,0.08160030763097693,506.6013609189622,22,3,3,11.600465015732375,47.988683038920364
2023-01-07 08:00:00,16.397604118423676,5.773434778169902,53.39809602074794,0.08329568511236748,321.6266898984537,6,1,2,25.452620579269986,42.609711676249454
2023-01-07 09:00:00,88.16588069735651,27.176045019323766,66.29988944015663,0.1831798193904779,345.43526059630443,12,1,12,12.473597808835281,70.65689717308092
2023-01-07 10:00:00,74.67236979851617,34.16296754487233,70.69318610959088,0.11916019439129592,389.93316407500714,14,6,8,0.6407797663828942,92.34962547182644
2023-01-07 11:00:00,76.5018570149954,0.0,43.35822324391808,0.15057178609723268,341.3848357178047,10,5,8,13.378529119457795,44.23802987315845
2023-01-07 12:00:00,0.0,3.4876636464823916,33.84870640021698,0.08033470354879448,438.1895965189225,3,0,3,10.030505567410056,88.87228001789944
2023-01-07 13:00:00,34.04140369694856,39.94684211380611,53.640777107531534,0.1538385714619004,395.64712563666603,12,1,8,17.227355964176425,32.936949849308434
2023-01-07 14:00:00,12.532574643688493,15.12150602873708,32.708085484721025,0.06564861132326108,338.65392206959416,6,5,11,23.466133546629145,71.20755706403851
2023-01-07 15:00:00,2.6347184739499947,2.4089467319359232,86.91596296395278,0.13402139485574566,491.2909761282386,18,0,11,4.384824150410226,22.332916470193407
2023-01-07 16:00:00,0.0,0.0,53.80726668086119,0.08470800667956328,525.6096845164351,21,6,6,21.77938522924232,68.68931015719085
2023-01-07 17:00:00,0.0,5.462800582892105,40.50567373099283,0.08350253093495762,413.0015779892025,1,4,10,26.446498635110547,73.30413352633622
2023-01-07 18:00:00,62.01237858693939,28.00242179069748,62.39515596707182,0.13739988939091236,330.3687454292092,9,4,9,14.932006478961021,83.8071347647228
2023-01-07 19:00:00,84.35041093553046,21.150022578216007,64.1894757742625,0.1346575580765019,353.3634061429626,12,4,10,17.055178955299315,87.05130518499622
2023-01-07 20:00:00,0.0,16.755250190964436,41.971731842667594,0.06799509515069373,538.5892675232781,20,5,6,4.5482576437950355,51.7264736611608
2023-01-07 21:00:00,0.0,41.89373490827092,30.553870841932763,0.08213451610602564,332.63199967431814,5,5,8,-2.3152191489553235,63.54722966265902
2023-01-07 22:00:00,28.906283977275876,21.307623597657738,80.89846236904785,0.19685984150527383,399.3223304833222,11,0,2,25.174224157070064,88.75596539306034
2023-01-07 23:00:00,65.3070735257614,20.701754971178687,74.56631131053702,0.17826782911438024,372.4382751533188,11,4,1,17.31581454834204,47.52137911472725
2023-01-08 00:00:00,0.0,8.515842160309308,70.16282994052287,0.12329431048754384,562.8930993532816,19,2,10,14.938385089732703,70.92809924172174
2023-01-08 01:00:00,29.152672750299526,4.256218998380756,73.02642887707043,0.13625277982542747,306.26622144215185,10,1,10,5.873837701819253,76.34087347243012
2023-01-08 02:00:00,0.0,3.092881083427339,22.126162365767726,0.08353603700121234,476.85998631813584,22,5,2,3.6503508520202494,40.375801190286126
2023-01-08 03:00:00,17.372510975793126,6.695853397881551,20.0,0.0813071617170755,325.604821266263,6,5,12,19.45691215778698,26.68651807685693
2023-01-08 04:00:00,0.0,29.178953524694936,32.497089433249805,0.07454986037817304,525.35242979087,0,5,4,-3.032719586934979,65.70419454924016
2023-01-08 05:00:00,0.0,50.0,43.72422115457894,0.08383333795312849,421.1440363110959,0,0,10,22.650634979842287,33.36056217471129
2023-01-08 06:00:00,0.0,50.0,60.68203357825561,0.17165860691498278,581.7424736916267,19,4,9,12.170234463340243,83.45239463680666
2023-01-08 07:00:00,81.97446969756761,14.70879592972426,54.61433749450999,0.18602035737050102,413.26111851933763,12,2,7,7.584050054780214,83.44861383560155
2023-01-08 08:00:00,45.810755832773836,6.011311677306173,43.27799134559801,0.13651367892742156,410.03907836279956,8,1,9,17.67409944324,68.4597953271069
2023-01-08 09:00:00,0.0,16.332136971727618,47.2234820555763,0.06019355270711791,467.30531332991967,2,1,9,26.372430543141824,34.410203704918246
2023-01-08 10:00:00,8.617984792106489,30.71609845849734,34.53354652545122,0.07825953280993285,345.90172717454016,6,4,9,20.725302339708644,38.49811150858217
2023-01-08 11:00:00,0.0,0.0,40.22699732337575,0.09805343708016903,367.8619219921724,5,2,8,0.3481586455416945,45.154120577339555
2023-01-08 12:00:00,28.519012145167746,3.6604615081064393,36.75851820506151,0.1535869476524917,368.37563558956117,7,0,6,22.16835902026449,86.0540027971392
2023-01-08 13:00:00,62.12806574696186,3.423201000901606,34.99363438139217,0.12794372580523425,315.9582734914822,8,5,11,21.17075844894401,65.25500226500215
2023-01-08 14:00:00,0.0,6.318046958192082,25.55665992292639,0.07372736364316773,357.13297465795154,4,5,10,5.090339951096769,29.130661186866114
2023-01-08 15:00:00,0.0,3.171720319043966,20.0,0.07355048515635426,496.84048583193584,0,6,7,1.1727888180783603,43.39635064798178
2023-01-08 16:00:00,3.950348148988868,29.225209090848825,59.22283074206777,0.17122870422650077,547.1658687110114,18,4,2,15.805039202832567,91.46388613705835
2023-01-08 17:00:00,67.05642404657618,5.217250176658897,56.29401142706631,0.12190455073688085,354.5497760358821,9,1,11,21.8611623593565,88.08659841721665
2023-01-08 18:00:00,34.02416850724877,5.935594126595923,38.51398158901588,0.12742040894876655,300.04159898129814,11,5,1,0.3759451293730889,86.74162121791107
2023-01-08 19:00:00,0.0,8.54378486616239,20.0,0.06930212719333229,483.00008800264806,23,6,5,21.16646939393051,87.19668995251651
